,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,TotalMntSpent,TotalNumPurchases,Total_Acc_Cmp,Partner,Children,Education_Level,Years_Customer,Days_Customer
1899,22701,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,37,24,5,0,1,1,Postgraduate,1,576
1900,55212,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,45,1182,20,2,1,1,Postgraduate,2,743
1901,70617,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,44,1280,14,0,1,0,Graduate,1,531
1902,64849,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,57,1336,19,1,0,0,Graduate,2,753
1903,62694,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,49,749,24,0,1,2,Postgraduate,1,537
1904,61917,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,40,91,7,0,1,2,Postgraduate,1,381
1905,67472,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,67,414,15,0,1,1,Postgraduate,1,434
1906,21059,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,32,44,9,0,1,1,Postgraduate,0,158
1907,29543,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,46,63,8,0,1,2,Postgraduate,0,336
1908,75903,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,63,901,23,0,1,1,Graduate,1,489
1909,34984,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,39,38,6,0,1,2,Undergraduate,2,910
1910,54998,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,58,455,20,1,0,1,Postgraduate,1,429
1911,54356,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,65,775,24,1,0,1,Postgraduate,2,747
1912,34242,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,55,15,4,0,1,1,Postgraduate,0,258
1913,25410,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,41,38,6,0,1,1,Graduate,1,462
1914,73356,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,30,1512,22,4,1,0,Postgraduate,0,187
1915,28320,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,64,43,5,0,1,1,Graduate,1,691
1916,23763,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,37,42,5,0,0,1,Graduate,2,881
1917,72570,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,30,1089,23,0,1,0,Graduate,0,225
1918,34529,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,38,162,9,0,1,1,Postgraduate,2,813
1919,70792,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,63,1272,19,0,0,0,Graduate,1,552
1920,63211,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,32,1173,20,1,1,0,Graduate,2,1029
1921,83891,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,40,816,22,0,1,1,Postgraduate,0,169
1922,36065,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,46,74,9,0,0,2,Graduate,1,615
1923,39898,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,60,134,9,0,1,1,Graduate,1,369
1924,51141,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,74,157,9,0,0,0,Postgraduate,1,486
1925,56939,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,38,561,18,0,1,1,Graduate,1,444
1926,80872,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,63,1336,19,0,0,0,Graduate,0,1
1927,72335,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,38,2092,23,1,1,0,Postgraduate,2,845
1928,61798,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,50,463,16,0,0,0,Postgraduate,1,378
1929,76842,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,64,1130,17,0,0,0,Postgraduate,0,276
1930,29478,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,38,20,5,0,1,1,Graduate,0,323
1931,46998,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,58,377,18,1,0,1,Graduate,2,775
1932,96843,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,24,1544,28,2,0,0,Graduate,1,592
1933,56551,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,64,138,10,0,0,2,Postgraduate,0,154
1934,70053,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,49,1012,26,0,1,1,Postgraduate,1,639
1935,71670,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,52,1766,15,4,0,0,Postgraduate,1,455
1936,44359,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,36,45,9,0,1,2,Graduate,0,172
1937,40887,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,62,161,10,1,0,2,Graduate,1,549
1938,48877,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,48,144,8,0,0,1,Graduate,0,219
1939,74485,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,67,1734,26,0,1,0,Graduate,1,469
1940,64474,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,42,823,22,0,1,1,Graduate,1,410
1941,77226,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,51,1138,28,0,1,1,Graduate,0,281
1942,72643,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,65,1429,21,2,0,0,Graduate,1,647
1943,85738,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,36,1371,21,2,1,0,Postgraduate,0,317
1944,55686,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,48,982,16,1,0,1,Graduate,1,660
1945,39062,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,31,44,5,1,0,1,Graduate,0,256
1946,34600,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,43,318,17,1,1,2,Graduate,1,704
1947,40794,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,39,434,16,0,1,1,Graduate,1,520
1948,54690,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,43,198,12,0,1,2,Undergraduate,1,513
1949,4428,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,45,359,25,0,1,1,Graduate,1,575
1950,32632,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,51,576,18,0,1,0,Undergraduate,2,1032
1951,38236,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,46,88,11,0,0,2,Postgraduate,1,442
1952,36781,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,35,63,6,1,1,1,Graduate,0,63
1953,31385,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,30,27,4,2,0,1,Postgraduate,2,938
1954,24570,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,30,193,11,0,1,1,Graduate,1,647
1955,25509,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,40,101,9,1,0,1,Postgraduate,2,809
1956,94642,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,63,2211,21,2,1,0,Graduate,0,4
1957,58646,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,52,140,8,0,1,1,Postgraduate,1,426
1958,53201,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,39,415,22,0,0,2,Graduate,1,369
1959,21994,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,57,22,4,0,1,1,Graduate,2,712
1960,57113,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,36,263,16,0,1,2,Graduate,1,552
1961,51373,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,23,393,12,0,1,0,Graduate,1,532
1962,23477,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,28,147,10,0,1,1,Graduate,1,411
1963,58116,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,58,443,16,0,1,1,Graduate,0,237
1964,72968,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,51,1958,19,2,0,0,Postgraduate,1,355
1965,39791,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,43,174,10,0,1,1,Postgraduate,1,618
1966,91712,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,67,2217,27,2,0,0,Postgraduate,1,415
1967,94472,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,56,1691,16,2,0,1,Graduate,0,277
1968,13672,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,54,25,6,0,1,2,Graduate,1,598
1969,96547,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,34,809,21,4,1,0,Undergraduate,0,197
1970,79205,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,39,895,16,2,1,0,Graduate,2,829
1971,56559,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,39,484,18,0,1,1,Postgraduate,2,711
1972,32644,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,41,413,18,1,1,1,Postgraduate,1,689
1973,67506,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,34,331,12,0,0,1,Undergraduate,0,308
1974,24206,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,44,25,5,0,0,1,Graduate,1,490
1975,28420,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,47,13,4,0,0,1,Postgraduate,1,347
1976,22979,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,44,115,10,1,1,1,Graduate,2,910
1977,33279,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,48,16,4,0,0,0,Graduate,0,0
1978,46423,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,42,92,9,0,0,2,Postgraduate,1,444
1979,30368,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,37,52,7,0,1,1,Graduate,1,513
1980,63684,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,44,1464,23,0,1,1,Graduate,2,740
1981,41638,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,50,441,17,1,0,1,Graduate,1,661
1982,68805,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,55,283,12,0,0,1,Postgraduate,1,445
1983,65814,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,48,747,23,0,1,1,Postgraduate,0,306
1984,71964,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,56,1870,17,0,0,0,Graduate,1,565
1985,39146,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,28,165,11,0,0,1,Graduate,1,660
1986,96876,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,37,1941,24,4,1,0,Graduate,1,546
1987,34445,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,33,839,27,0,1,0,Undergraduate,1,678
1988,68281,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,56,1655,25,1,0,0,Graduate,2,881
1989,37284,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,39,23,4,0,1,2,Undergraduate,1,617
1990,36790,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,31,66,6,1,1,0,Graduate,1,702
1991,27943,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,47,37,8,0,1,2,Graduate,1,600
1992,22263,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,63,21,6,0,0,2,Graduate,0,251
1993,30261,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,42,22,4,0,1,3,Graduate,2,802
1994,28587,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,36,78,9,0,1,1,Graduate,0,4
1995,43815,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,32,79,6,0,1,1,Postgraduate,1,581
1996,48195,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,58,265,17,0,1,2,Graduate,0,319
1997,77027,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,62,1175,19,0,1,1,Postgraduate,0,218
1998,71322,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,49,1305,28,0,1,1,Postgraduate,1,658
1999,32765,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,35,46,8,0,1,1,Postgraduate,0,286
2000,29672,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,49,25,4,0,1,2,Graduate,1,368
2001,23272,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,61,46,5,0,0,0,Graduate,1,415
2002,49912,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,65,874,26,2,1,1,Postgraduate,2,880
2003,7500,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,29,100,10,0,1,1,Undergraduate,2,1063
2004,68117,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,67,930,25,2,0,1,Postgraduate,1,429
2005,67225,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,59,868,23,0,1,1,Graduate,1,375
2006,17649,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,38,45,9,0,1,1,Graduate,1,360
2007,55914,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,39,1260,29,0,1,1,Graduate,1,586
2008,40059,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,30,414,12,1,1,1,Graduate,1,434
2009,60905,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,64,392,15,0,1,1,Graduate,1,573
2010,75330,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,37,1109,29,0,1,2,Graduate,2,970
2011,60689,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,63,639,22,0,0,1,Graduate,1,699
2012,38680,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,30,79,6,0,1,1,Graduate,1,618
2013,61416,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,32,1665,24,1,1,0,Graduate,1,491
2014,49767,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,23,692,18,0,0,0,Graduate,1,669
2015,83273,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,44,1392,29,0,0,3,Graduate,2,802
2016,29009,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,33,44,7,0,1,1,Graduate,1,372
2017,45057,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,35,50,6,0,1,1,Postgraduate,1,693
2018,37150,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,43,467,21,0,1,1,Graduate,2,757
2019,43020,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,44,223,12,0,0,1,Graduate,1,371
2020,53154,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,55,158,9,0,1,1,Graduate,0,91
2021,65308,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,41,1211,28,2,1,0,Graduate,1,392
2022,76467,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,44,1575,14,1,0,1,Graduate,2,841
2023,81044,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,67,1208,22,0,1,0,Undergraduate,1,344
2024,32871,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,63,43,5,0,1,2,Graduate,1,459
2025,55801,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,39,527,21,1,0,2,Graduate,1,440
2026,76320,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,55,932,15,0,0,1,Graduate,0,167
2027,36927,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,59,71,8,0,0,2,Postgraduate,0,303
2028,48794,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,61,54,5,0,1,2,Graduate,0,163
2029,23478,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,49,129,7,0,0,0,Graduate,1,627
2030,71128,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,41,1615,27,0,0,1,Graduate,2,909
2031,70179,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,38,1034,26,0,0,1,Postgraduate,1,503
2032,59462,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,64,1088,25,0,1,1,Graduate,1,584
2033,38361,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,45,137,10,0,1,1,Graduate,1,344
2034,70038,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,32,1244,17,0,1,0,Postgraduate,1,407
2035,42554,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,36,41,7,0,1,2,Graduate,1,370
2036,67445,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,40,1174,32,0,1,1,Graduate,2,728
2037,67046,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,63,993,15,0,0,1,Graduate,1,553
2038,42192,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,66,100,7,0,1,0,Graduate,1,545
2039,77610,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,62,1680,17,0,1,1,Postgraduate,2,768
2040,31761,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,30,98,9,0,1,1,Graduate,0,216
2041,34350,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,35,48,5,0,1,1,Graduate,1,413
2042,54591,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,65,519,19,0,1,1,Graduate,1,577
2043,71866,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,58,715,20,0,1,1,Graduate,1,346
2044,25293,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,45,37,5,0,1,1,Graduate,1,447
2045,42000,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,27,653,20,1,0,0,Postgraduate,1,431
2046,69520,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,31,1455,21,0,1,0,Graduate,1,517
2047,64713,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,44,602,19,1,0,1,Graduate,0,157
2048,27889,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,37,26,5,0,1,1,Postgraduate,1,578
2049,22123,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,54,102,7,0,0,0,Undergraduate,0,254
2050,27803,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,41,176,9,0,1,1,Graduate,2,832
2051,51651,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,54,433,17,0,1,1,Graduate,2,878
2052,68487,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,26,1366,30,0,1,0,Graduate,1,692
2053,56796,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,45,1001,27,0,1,1,Graduate,1,658
2054,87000,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,22,961,18,0,1,0,Undergraduate,2,721
2055,79823,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,55,1518,23,1,1,1,Graduate,0,250
2056,30828,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,34,56,8,0,0,1,Graduate,1,605
2057,34109,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,43,22,4,0,1,1,Postgraduate,1,543
2058,53367,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,40,400,21,1,0,2,Postgraduate,1,462
2059,22390,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,45,26,4,0,1,0,Undergraduate,1,411
2060,71322,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,38,350,13,0,1,1,Graduate,0,304
2061,79244,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,21,1216,22,3,0,0,Graduate,2,717
2062,49912,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,65,874,26,2,1,1,Postgraduate,2,880
2063,48699,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,64,40,5,0,1,2,Postgraduate,1,564
2064,80144,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,39,1367,19,0,1,0,Graduate,1,432
2065,54252,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,58,264,15,0,0,2,Graduate,1,557
2066,81929,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,38,2053,20,3,1,1,Postgraduate,2,798
2067,76068,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,39,1376,10,2,1,1,Graduate,2,737
2068,53204,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,38,45,5,0,1,2,Postgraduate,0,261
2069,67911,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,65,976,27,0,1,1,Postgraduate,0,198
2070,14796,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,30,51,6,1,1,1,Undergraduate,2,810
2071,78128,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,40,1264,20,2,1,1,Postgraduate,0,290
2072,14188,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,42,75,7,0,1,0,Undergraduate,1,646
2073,20425,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,28,57,7,0,1,1,Undergraduate,2,768
2074,58646,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,52,140,8,0,1,1,Postgraduate,1,426
2075,72967,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,1,44,497,19,2,0,1,Graduate,2,721
2076,48150,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,65,266,13,0,1,1,Postgraduate,1,487
2077,82332,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,1,53,2006,21,2,0,0,Graduate,2,810
2078,58275,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,59,615,23,0,0,2,Graduate,1,668
2079,44953,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,33,1021,24,1,1,0,Postgraduate,2,715
2080,34587,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,61,22,6,0,1,2,Graduate,0,204
2081,43018,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0,40,133,7,0,1,1,Postgraduate,1,694
2082,45736,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,60,437,19,0,1,1,Postgraduate,1,500
2083,66476,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,45,1013,26,0,1,1,Postgraduate,1,603
2084,27733,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0,33,57,7,0,1,1,Undergraduate,1,467
2085,69805,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0,62,1038,27,0,1,1,Postgraduate,0,319
2086,72217,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0,52,1573,22,0,0,0,Postgraduate,1,428
2087,25818,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0,43,28,4,0,0,1,Graduate,2,779
2088,37509,24,37,5,56,12,8,5,2,3,0,4,7,0,0,0,0,0,0,0,38,123,9,0,1,1,Postgraduate,2,727
2089,25176,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,38,13,4,0,1,2,Undergraduate,1,424
2090,43586,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,0,34,132,10,0,1,1,Graduate,2,828
2091,53230,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0,58,732,23,0,1,1,Undergraduate,2,1003
2092,50116,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,0,57,66,7,1,1,2,Graduate,0,169
2093,84906,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,42,1631,24,3,1,0,Graduate,1,605
2094,61286,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,48,608,18,0,1,1,Graduate,1,666
2095,82333,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,1,28,1822,18,2,1,0,Postgraduate,1,616
2096,65220,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,1,49,1282,23,1,1,0,Postgraduate,2,1002
2097,33590,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,40,8,4,0,1,3,Graduate,1,635
2098,30992,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,38,43,5,0,0,1,Graduate,1,593
2099,72309,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,1,38,1931,20,2,0,0,Postgraduate,1,398
2100,16005,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,0,34,103,8,0,1,1,Undergraduate,2,844
2101,65487,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,0,57,1169,17,0,0,0,Postgraduate,0,66
2102,58692,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,0,49,395,15,0,1,1,Graduate,0,185
2103,40590,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,0,45,258,15,1,0,2,Graduate,1,664
2104,20587,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,44,25,5,0,0,1,Graduate,0,31
2105,62637,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,0,60,185,10,0,0,1,Postgraduate,0,337
2106,29435,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,1,48,180,11,1,0,2,Postgraduate,2,911
